DATE_TIME,DATE,TIME,Av_AMB_TEMP,Av_ MOD_TEMP,Av_IRRAD,Av_DC,Av_AC,Av_DAILY_YIELD,Av_ TOTAL_YIELD1,DAILY_YIELD,TOTAL_YIELD
18-05-20 12:30,18-05-20,12:30:00,0.108491483,1.008716926,1.115216762,1.262531371,1.265192845,-0.429584922,-0.860059871,2039.482955,6875054.71
18-05-20 12:45,18-05-20,12:45:00,0.132928603,0.863975101,0.981136242,1.134184451,1.137026097,-0.36698492,-0.855615992,2234.193994,6875249.421
18-05-20 13:00,18-05-20,13:00:00,0.156005264,0.935341921,1.032840454,1.161802902,1.164586854,-0.29954986,-0.85082888,2443.943994,6875459.171
18-05-20 13:15,18-05-20,13:15:00,0.183734883,0.849062946,1.52777838,1.58859418,1.588449218,-0.235766929,-0.846301027,2642.334416,6875657.562
18-05-20 13:30,18-05-20,13:30:00,0.249981743,1.282914731,1.795278306,1.950953921,1.947711935,-0.149324886,-0.840164638,2911.203734,6875926.431
18-05-20 13:45,18-05-20,13:45:00,0.380321072,1.529842079,2.319432309,2.323416771,2.316902768,-0.052202815,-0.833270093,3213.292208,6876228.519
18-05-20 14:00,18-05-20,14:00:00,0.515032014,1.612600322,1.530091052,1.531754448,1.53117583,0.041522084,-0.826616706,3504.814123,6876520.041
18-05-20 14:15,18-05-20,14:15:00,0.342159328,0.746803975,0.322120158,0.411463061,0.415326688,0.092744776,-0.822980485,3664.137175,6876679.364
18-05-20 14:30,18-05-20,14:30:00,0.254877192,0.51480669,0.6701848,0.805376792,0.808868142,0.138977661,-0.819698485,3807.939935,6876823.167
18-05-20 14:45,18-05-20,14:45:00,0.208935737,0.466669106,0.623127193,0.744791105,0.748255249,0.187204015,-0.816274967,3957.943182,6876973.171
18-05-20 15:00,18-05-20,15:00:00,0.228965149,0.703697345,0.970755056,1.100536988,1.103596298,0.24604307,-0.812098074,4140.956169,6877156.183
18-05-20 15:15,18-05-20,15:15:00,0.210906995,0.770242336,0.995963649,1.131466096,1.134454775,0.306086713,-0.807835668,4327.715909,6877342.943
18-05-20 15:30,18-05-20,15:30:00,0.302277756,0.845969129,0.898201799,1.032834043,1.035995637,0.368584159,-0.803399069,4522.107955,6877537.335
18-05-20 15:45,18-05-20,15:45:00,0.36777824,0.787652839,0.806155532,0.91202123,0.915422124,0.425978542,-0.79932473,4700.627435,6877715.855
18-05-20 16:00,18-05-20,16:00:00,0.370264119,0.612613449,0.540718973,0.643634599,0.647269184,0.476169399,-0.795761757,4856.741071,6877871.968
18-05-20 16:15,18-05-20,16:15:00,0.278625693,0.376768584,0.179574266,0.239560255,0.244143328,0.516985288,-0.792864299,4983.694805,6877998.922
18-05-20 16:30,18-05-20,16:30:00,0.212419221,0.149185863,0.044081293,0.108295583,0.112945232,0.547915248,-0.790668632,5079.899351,6878095.127
18-05-20 16:45,18-05-20,16:45:00,0.163958846,0.00898546,-0.145718529,-0.087062279,-0.084633955,0.574138283,-0.788807097,5161.463474,6878176.691
18-05-20 17:00,18-05-20,17:00:00,0.050824199,-0.137152882,-0.298257369,-0.250360397,-0.249113195,0.594112904,-0.787389129,5223.592532,6878238.82
18-05-20 17:15,18-05-20,17:15:00,0.000216012,-0.261462346,-0.420230634,-0.385864414,-0.385899296,0.609565619,-0.786292166,5271.656656,6878286.884
18-05-20 17:30,18-05-20,17:30:00,-0.083464813,-0.367587201,-0.526531831,-0.510345269,-0.512342656,0.620638652,-0.785506109,5306.098214,6878321.325
18-05-20 17:45,18-05-20,17:45:00,-0.202596704,-0.467817649,-0.611264723,-0.609764116,-0.611813047,0.627969003,-0.784985737,5328.898539,6878344.126
18-05-20 18:00,18-05-20,18:00:00,-0.315014947,-0.554647879,-0.675500945,-0.684636522,-0.686373956,0.632516222,-0.784662937,5343.042208,6878358.27
18-05-20 18:15,18-05-20,18:15:00,-0.388776193,-0.625521048,-0.72925172,-0.747445407,-0.748599349,0.6348111,-0.784500027,5350.180195,6878365.408
18-05-20 18:30,18-05-20,18:30:00,-0.449266378,-0.678285996,-0.767422671,-0.787309308,-0.787990597,0.635308488,-0.784464719,5351.727273,6878366.955
18-05-20 18:45,18-05-20,18:45:00,-0.480492136,-0.707954629,-0.773529443,-0.787505761,-0.788184652,0.635308488,-0.784464719,5351.727273,6878366.955
18-05-20 19:00,18-05-20,19:00:00,-0.503863029,-0.718488992,-0.773529443,-0.787505761,-0.788184652,0.635308488,-0.784464719,5351.727273,6878366.955
18-05-20 19:15,18-05-20,19:15:00,-0.515284862,-0.725158766,-0.773529443,-0.787505761,-0.788184652,0.635308488,-0.784464719,5351.727273,6878366.955
18-05-20 19:30,18-05-20,19:30:00,-0.523881007,-0.73041908,-0.773529443,-0.787505761,-0.788184652,0.635308488,-0.784464719,5351.727273,6878366.955
18-05-20 19:45,18-05-20,19:45:00,-0.538131741,-0.732831947,-0.773529443,-0.787505761,-0.788184652,0.635308488,-0.784464719,5351.727273,6878366.955
18-05-20 20:00,18-05-20,20:00:00,-0.558068162,-0.761947867,-0.773529443,-0.787505761,-0.788184652,0.635308488,-0.784464719,5351.727273,6878366.955
18-05-20 20:15,18-05-20,20:15:00,-0.602806474,-0.813901082,-0.773529443,-0.787505761,-0.788184652,0.635308488,-0.784464719,5351.727273,6878366.955
18-05-20 20:30,18-05-20,20:30:00,-0.634344947,-0.812651864,-0.773529443,-0.787505761,-0.788184652,0.635308488,-0.784464719,5351.727273,6878366.955
18-05-20 20:45,18-05-20,20:45:00,-0.675116713,-0.828924956,-0.773529443,-0.787505761,-0.788184652,0.635308488,-0.784464719,5351.727273,6878366.955
18-05-20 21:00,18-05-20,21:00:00,-0.720845714,-0.841471645,-0.773529443,-0.787505761,-0.788184652,0.635308488,-0.784464719,5351.727273,6878366.955
18-05-20 21:15,18-05-20,21:15:00,-0.745806865,-0.844259407,-0.773529443,-0.787505761,-0.788184652,0.635308488,-0.784464719,5351.727273,6878366.955
18-05-20 21:30,18-05-20,21:30:00,-0.742681583,-0.846488438,-0.773529443,-0.787505761,-0.788184652,0.635308488,-0.784464719,5351.727273,6878366.955
18-05-20 21:45,18-05-20,21:45:00,-0.833392944,-0.871928516,-0.773529443,-0.787505761,-0.788184652,0.635308488,-0.784464719,5351.727273,6878366.955
18-05-20 22:00,18-05-20,22:00:00,-0.890680863,-0.890724727,-0.773529443,-0.787505761,-0.788184652,0.635308488,-0.784464719,5351.727273,6878366.955
18-05-20 22:15,18-05-20,22:15:00,-0.937426055,-0.902365532,-0.773529443,-0.787505761,-0.788184652,0.635308488,-0.784464719,5351.727273,6878366.955
18-05-20 22:30,18-05-20,22:30:00,-0.954232944,-0.904474989,-0.773529443,-0.787505761,-0.788184652,0.635308488,-0.784464719,5351.727273,6878366.955
18-05-20 22:45,18-05-20,22:45:00,-0.963403402,-0.904788063,-0.773529443,-0.787505761,-0.788184652,0.635308488,-0.784464719,5351.727273,6878366.955
18-05-20 23:00,18-05-20,23:00:00,-0.97094305,-0.894070024,-0.773529443,-0.787505761,-0.788184652,0.635308488,-0.784464719,5351.727273,6878366.955
18-05-20 23:15,18-05-20,23:15:00,-0.952513147,-0.877647505,-0.773529443,-0.787505761,-0.788184652,0.635308488,-0.784464719,5351.727273,6878366.955
18-05-20 23:30,18-05-20,23:30:00,-0.980768606,-0.898082201,-0.773529443,-0.787505761,-0.788184652,0.635308488,-0.784464719,5351.727273,6878366.955
18-05-20 23:45,18-05-20,23:45:00,-1.015276296,-0.911576602,-0.773529443,-0.787505761,-0.788184652,0.50576403,-0.784464719,4948.792208,6878366.955
19-05-20 0:00,19-05-20,0:00:00,-1.017945387,-0.913734376,-0.773529443,-0.787505761,-0.788184652,-0.989259487,-0.784464719,298.6712662,6878366.955
19-05-20 0:15,19-05-20,0:15:00,-1.034453068,-0.919800988,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-0.784464719,0,6878366.955
19-05-20 0:30,19-05-20,0:30:00,-1.033374043,-0.922977875,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-0.784464719,0,6878366.955
19-05-20 0:45,19-05-20,0:45:00,-1.029867283,-0.923210899,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-0.784464719,0,6878366.955
19-05-20 1:00,19-05-20,1:00:00,-1.014153609,-0.915492684,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-0.784464719,0,6878366.955
19-05-20 1:15,19-05-20,1:15:00,-1.022078464,-0.912432701,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-0.784464719,0,6878366.955
19-05-20 1:30,19-05-20,1:30:00,-1.022587795,-0.90712981,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-0.784464719,0,6878366.955
19-05-20 1:45,19-05-20,1:45:00,-0.993782365,-0.90497576,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-0.784464719,0,6878366.955
19-05-20 2:00,19-05-20,2:00:00,-0.978455036,-0.90307879,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-0.784464719,0,6878366.955
19-05-20 2:15,19-05-20,2:15:00,-0.96385775,-0.901495699,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-0.784464719,0,6878366.955
19-05-20 2:30,19-05-20,2:30:00,-0.946934459,-0.898454802,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-0.784464719,0,6878366.955
19-05-20 2:45,19-05-20,2:45:00,-0.932975738,-0.895593003,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-0.784464719,0,6878366.955
19-05-20 3:00,19-05-20,3:00:00,-0.926742521,-0.896146985,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-0.784464719,0,6878366.955
19-05-20 3:15,19-05-20,3:15:00,-0.913726648,-0.899933047,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-0.784464719,0,6878366.955
19-05-20 3:30,19-05-20,3:30:00,-0.901868616,-0.898391879,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-0.784464719,0,6878366.955
19-05-20 3:45,19-05-20,3:45:00,-0.895639732,-0.898702942,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-0.784464719,0,6878366.955
19-05-20 4:00,19-05-20,4:00:00,-0.892305317,-0.901529279,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-0.784464719,0,6878366.955
19-05-20 4:15,19-05-20,4:15:00,-0.86315124,-0.895288236,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-0.784464719,0,6878366.955
19-05-20 4:30,19-05-20,4:30:00,-0.856230644,-0.893078967,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-0.784464719,0,6878366.955
19-05-20 4:45,19-05-20,4:45:00,-0.842604647,-0.885424302,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-0.784464719,0,6878366.955
19-05-20 5:00,19-05-20,5:00:00,-0.820682649,-0.865070121,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-0.784464719,0,6878366.955
19-05-20 5:15,19-05-20,5:15:00,-0.823103013,-0.867497613,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-0.784464719,0,6878366.955
19-05-20 5:30,19-05-20,5:30:00,-0.862965096,-0.889145611,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-0.784464719,0,6878366.955
19-05-20 5:45,19-05-20,5:45:00,-0.875138985,-0.868649685,-0.772515995,-0.787505761,-0.788184652,-1.085282918,-0.784464719,0,6878366.955
19-05-20 6:00,19-05-20,6:00:00,-0.839402398,-0.814440721,-0.759795487,-0.787505761,-0.788184652,-1.085282918,-0.784464719,0,6878366.955
19-05-20 6:15,19-05-20,6:15:00,-0.822599165,-0.782398617,-0.742656124,-0.764264625,-0.765229575,-1.084955153,-0.784441452,1.019480519,6878367.974
19-05-20 6:30,19-05-20,6:30:00,-0.800551929,-0.76642067,-0.733254633,-0.745319356,-0.746517582,-1.083876607,-0.784364887,4.374188312,6878371.329
19-05-20 6:45,19-05-20,6:45:00,-0.757806846,-0.735163057,-0.624681479,-0.612290531,-0.613920125,-1.081456991,-0.784193121,11.90016234,6878378.855
19-05-20 7:00,19-05-20,7:00:00,-0.638817744,-0.582732768,-0.225882876,-0.192413973,-0.190812283,-1.069022272,-0.783310399,50.57711039,6878417.532
19-05-20 7:15,19-05-20,7:15:00,-0.513433911,-0.426781997,-0.176553189,-0.14799907,-0.146039739,-1.04810089,-0.781825225,115.650974,6878482.605
19-05-20 7:30,19-05-20,7:30:00,-0.432987553,-0.233633931,-0.172897083,-0.143774247,-0.141778375,-1.027588431,-0.780369075,179.4529221,6878546.408
19-05-20 7:45,19-05-20,7:45:00,-0.369246916,-0.118068735,-0.024977452,0.003389001,0.00649571,-1.00457285,-0.778735234,251.0405844,6878617.995
19-05-20 8:00,19-05-20,8:00:00,-0.333928134,-0.142619547,-0.355783224,-0.339432579,-0.33907994,-0.982684874,-0.777181441,319.1209416,6878686.076
19-05-20 8:15,19-05-20,8:15:00,-0.331418145,-0.193773543,-0.155588362,-0.134570387,-0.132426597,-0.967356636,-0.776093314,366.7978896,6878733.752
19-05-20 8:30,19-05-20,8:30:00,-0.217892058,0.099214076,0.174558913,0.235003954,0.239245562,-0.937250264,-0.773956108,460.4407468,6878827.395
19-05-20 8:45,19-05-20,8:45:00,-0.170862662,0.163135957,0.097277087,0.174902629,0.178973771,-0.906653287,-0.771784075,555.6095779,6878922.564
19-05-20 9:00,19-05-20,9:00:00,-0.08301051,0.317955968,0.45824224,0.559949081,0.563524437,-0.870495786,-0.769217307,668.0738636,6879035.029
19-05-20 9:15,19-05-20,9:15:00,0.016590677,0.528609389,0.576761214,0.703407587,0.706998988,-0.825752197,-0.766041032,807.2443182,6879174.199
19-05-20 9:30,19-05-20,9:30:00,0.236901882,0.991302112,1.284923209,1.231631112,1.233906886,-0.765417062,-0.76175793,994.9107142,6879361.865
19-05-20 9:45,19-05-20,9:45:00,0.289336128,1.020820076,0.901480994,0.903903455,0.906976938,-0.704377075,-0.757424796,1184.769481,6879551.724
19-05-20 10:00,19-05-20,10:00:00,0.312135868,0.79482725,0.793409336,0.776899718,0.780130604,-0.653941438,-0.753844449,1341.644481,6879708.599
19-05-20 10:15,19-05-20,10:15:00,0.340810126,0.787422931,1.112828488,1.106525179,1.108433799,-0.596824194,-0.749789784,1519.301948,6879886.256
19-05-20 10:30,19-05-20,10:30:00,0.388234582,0.889330985,0.853487727,0.900387316,0.902437148,-0.533917825,-0.745324156,1714.965909,6880081.92
19-05-20 10:45,19-05-20,10:45:00,0.368175378,0.848979922,1.141691176,1.229756073,1.230800006,-0.475868434,-0.741203318,1895.522727,6880262.477
19-05-20 11:00,19-05-20,11:00:00,0.470395836,1.163643185,1.814870948,1.716764469,1.714693099,-0.403122327,-0.736039185,2121.792208,6880488.747
19-05-20 11:15,19-05-20,11:15:00,0.544718986,1.138708957,0.816674067,0.959113862,0.961008652,-0.329493916,-0.730812416,2350.806007,6880717.761
19-05-20 11:30,19-05-20,11:30:00,0.439032856,0.611096179,0.128716655,0.191916337,0.196738326,-0.298645288,-0.728622521,2446.757576,6880813.712
19-05-20 12:30,19-05-20,12:30:00,0.855274548,1.244272328,1.577130832,1.59633488,1.597500339,0.040478507,-0.704548641,3501.568182,6881868.523
19-05-20 12:45,19-05-20,12:45:00,0.93697496,1.420933179,1.88756033,1.982544415,1.979600146,0.102170371,-0.70016923,3693.454545,6882060.409
19-05-20 13:00,19-05-20,13:00:00,0.978097115,1.454244238,1.461290235,1.584488289,1.58487729,0.172460327,-0.695179455,3912.084416,6882279.039
19-05-20 13:15,19-05-20,13:15:00,0.925461832,1.273291854,0.969117548,1.076502385,1.079406786,0.245105443,-0.690022488,4138.039773,6882504.994
19-05-20 13:30,19-05-20,13:30:00,0.844220044,0.898198629,0.916072279,1.054286887,1.057349664,0.301844034,-0.685994703,4314.519481,6882681.474
19-05-20 13:45,19-05-20,13:45:00,0.946040097,1.172941753,1.522785191,1.646991407,1.648254957,0.373965665,-0.680874899,4538.846591,6882905.801
19-05-20 14:00,19-05-20,14:00:00,0.926382399,1.252691636,1.279367154,1.3969232,1.399097659,0.449392608,-0.675520457,4773.454546,6883140.409
19-05-20 14:15,19-05-20,14:15:00,0.97959676,1.272959829,1.399136265,1.517547999,1.518867032,0.523339912,-0.67027105,5003.460227,6883370.415
19-05-20 14:30,19-05-20,14:30:00,1.029623667,1.341425805,1.552458716,1.66767139,1.668779531,0.600300253,-0.664807752,5242.837662,6883609.792
19-05-20 14:45,19-05-20,14:45:00,1.048082812,1.321748799,1.464006788,1.551727319,1.55334364,0.678231625,-0.659275525,5485.23539,6883852.19
19-05-20 15:00,19-05-20,15:00:00,1.00866941,1.060887352,0.905810198,0.995057727,0.998136735,0.747507492,-0.654357738,5700.711039,6884067.666
19-05-20 15:15,19-05-20,15:15:00,0.959349669,0.807578284,0.603355051,0.674732881,0.678469366,0.801238526,-0.650543454,5867.836039,6884234.791
19-05-20 15:30,19-05-20,15:30:00,0.8926869,0.624318062,0.659378226,0.788745196,0.792315858,0.847368593,-0.647268752,6011.318994,6884378.273
19-05-20 15:45,19-05-20,15:45:00,0.886440136,0.619012887,0.435872794,0.527385348,0.531204324,0.895041975,-0.643884491,6159.602273,6884526.557
19-05-20 16:00,19-05-20,16:00:00,0.888475275,0.609329351,0.696016979,0.784690136,0.788239911,0.941025383,-0.640620198,6302.629058,6884669.584
19-05-20 16:15,19-05-20,16:15:00,0.926284465,0.646641241,0.46945871,0.491979227,0.495723292,0.989144222,-0.637204314,6452.29789,6884819.253
19-05-20 16:30,19-05-20,16:30:00,0.858754712,0.494173047,0.272870399,0.326076453,0.33042951,1.022721327,0.553843364,6556.736111,6937005.681
19-05-20 16:45,19-05-20,16:45:00,0.783115988,0.325766563,0.066782048,0.112060751,0.116759672,1.05615818,0.556216994,6660.738095,6937109.683
19-05-20 17:00,19-05-20,17:00:00,0.709295121,0.135705765,-0.170967997,-0.14232332,-0.140120698,1.081596393,0.558022815,6739.861111,6937188.806
19-05-20 17:15,19-05-20,17:15:00,0.576833352,-0.063867645,-0.366623305,-0.346938294,-0.34624259,1.099091464,0.559264764,6794.277778,6937243.222
19-05-20 17:30,19-05-20,17:30:00,0.446734067,-0.203344067,-0.495816087,-0.485167687,-0.487161488,1.111071882,0.560115234,6831.541667,6937280.486
19-05-20 17:45,19-05-20,17:45:00,0.323765183,-0.312060741,-0.653339842,-0.658085578,-0.659839608,1.118703091,0.560656961,6855.277778,6937304.222
19-05-20 18:00,19-05-20,18:00:00,-0.369347727,-0.548636188,-0.768514083,-0.787263973,-0.787945755,1.120131989,0.560758397,6859.722222,6937308.667
19-05-20 18:15,19-05-20,18:15:00,-0.860946202,-0.802884473,-0.772483152,-0.787505761,-0.788184652,1.120131989,0.560758397,6859.722222,6937308.667
19-05-20 18:30,19-05-20,18:30:00,-1.036004847,-0.904157412,-0.773529443,-0.787505761,-0.788184652,1.120131989,0.560758397,6859.722222,6937308.667
19-05-20 18:45,19-05-20,18:45:00,-1.054157126,-0.904056425,-0.773478598,-0.787505761,-0.788184652,1.120131989,0.560758397,6859.722222,6937308.667
19-05-20 19:00,19-05-20,19:00:00,-1.060742527,-0.903457258,-0.773529443,-0.787505761,-0.788184652,1.120131989,0.560758397,6859.722222,6937308.667
19-05-20 19:15,19-05-20,19:15:00,-1.044774215,-0.907987006,-0.773529443,-0.787505761,-0.788184652,1.120131989,0.560758397,6859.722222,6937308.667
19-05-20 19:30,19-05-20,19:30:00,-1.034802857,-0.924026902,-0.773529443,-0.787505761,-0.788184652,1.120131989,0.560758397,6859.722222,6937308.667
19-05-20 19:45,19-05-20,19:45:00,-1.050158861,-0.93468836,-0.773529443,-0.787505761,-0.788184652,1.120131989,0.560758397,6859.722222,6937308.667
19-05-20 20:00,19-05-20,20:00:00,-1.077121559,-0.955257377,-0.773529443,-0.787505761,-0.788184652,0.71914746,-0.628988632,5612.5,6885179.227
19-05-20 20:15,19-05-20,20:15:00,-0.95184619,-0.942636031,-0.773529443,-0.787505761,-0.788184652,0.71914746,-0.628988632,5612.5,6885179.227
19-05-20 20:30,19-05-20,20:30:00,-0.806513231,-0.912910969,-0.773529443,-0.787505761,-0.788184652,0.71914746,-0.628988632,5612.5,6885179.227
19-05-20 20:45,19-05-20,20:45:00,-0.683370972,-0.876493736,-0.773529443,-0.787505761,-0.788184652,0.71914746,-0.628988632,5612.5,6885179.227
19-05-20 21:00,19-05-20,21:00:00,-0.642008218,-0.850056549,-0.773529443,-0.787505761,-0.788184652,0.71914746,-0.628988632,5612.5,6885179.227
19-05-20 21:15,19-05-20,21:15:00,-0.647011868,-0.849064458,-0.773529443,-0.787505761,-0.788184652,0.71914746,-0.628988632,5612.5,6885179.227
19-05-20 21:30,19-05-20,21:30:00,-0.663228374,-0.854675945,-0.773529443,-0.787505761,-0.788184652,0.71914746,-0.628988632,5612.5,6885179.227
19-05-20 21:45,19-05-20,21:45:00,-0.695109248,-0.865338323,-0.773529443,-0.787505761,-0.788184652,0.71914746,-0.628988632,5612.5,6885179.227
19-05-20 22:00,19-05-20,22:00:00,-0.735552124,-0.870358508,-0.773529443,-0.787505761,-0.788184652,0.71914746,-0.628988632,5612.5,6885179.227
19-05-20 22:15,19-05-20,22:15:00,-0.727637052,-0.84184517,-0.773529443,-0.787505761,-0.788184652,0.71914746,-0.628988632,5612.5,6885179.227
19-05-20 22:30,19-05-20,22:30:00,-0.765007236,-0.860059952,-0.773529443,-0.787505761,-0.788184652,0.71914746,-0.628988632,5612.5,6885179.227
19-05-20 22:45,19-05-20,22:45:00,-0.809638531,-0.876107242,-0.773529443,-0.787505761,-0.788184652,0.71914746,-0.628988632,5612.5,6885179.227
19-05-20 23:00,19-05-20,23:00:00,-0.852870183,-0.90527897,-0.773529443,-0.787505761,-0.788184652,0.71914746,-0.628988632,5612.5,6885179.227
19-05-20 23:15,19-05-20,23:15:00,-0.936539452,-0.932066847,-0.773529443,-0.787505761,-0.788184652,0.71914746,-0.628988632,5612.5,6885179.227
19-05-20 23:30,19-05-20,23:30:00,-0.970823809,-0.935197127,-0.773529443,-0.787505761,-0.788184652,0.71914746,-0.628988632,5612.5,6885179.227
19-05-20 23:45,19-05-20,23:45:00,-1.010618708,-0.937496014,-0.773529443,-0.787505761,-0.788184652,0.548830694,-0.628988632,5082.746753,6885179.227
20-05-20 0:00,20-05-20,0:00:00,-1.056747635,-0.951544553,-0.773529443,-0.787505761,-0.788184652,-1.010407643,-0.628988632,232.8920455,6885179.227
20-05-20 0:15,20-05-20,0:15:00,-1.112696098,-0.951616436,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-0.628988632,0,6885179.227
20-05-20 0:30,20-05-20,0:30:00,-1.12283435,-0.943958825,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-0.628988632,0,6885179.227
20-05-20 0:45,20-05-20,0:45:00,-1.121387639,-0.959009519,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-0.628988632,0,6885179.227
20-05-20 1:00,20-05-20,1:00:00,-1.129744894,-0.957233776,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-0.628988632,0,6885179.227
20-05-20 1:15,20-05-20,1:15:00,-1.132259205,-0.960115417,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-0.628988632,0,6885179.227
20-05-20 1:30,20-05-20,1:30:00,-1.149802944,-0.981147176,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-0.628988632,0,6885179.227
20-05-20 1:45,20-05-20,1:45:00,-1.139138653,-0.975495279,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-0.628988632,0,6885179.227
20-05-20 2:00,20-05-20,2:00:00,-1.134019406,-0.980547554,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-0.628988632,0,6885179.227
20-05-20 2:15,20-05-20,2:15:00,-1.189307392,-1.002421946,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-0.628988632,0,6885179.227
20-05-20 2:30,20-05-20,2:30:00,-1.191056431,-1.006788389,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-0.628988632,0,6885179.227
20-05-20 2:45,20-05-20,2:45:00,-1.196147538,-1.012698598,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-0.628988632,0,6885179.227
20-05-20 3:00,20-05-20,3:00:00,-1.201644358,-1.010733763,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-0.628988632,0,6885179.227
20-05-20 3:15,20-05-20,3:15:00,-1.178155115,-1.001063558,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-0.628988632,0,6885179.227
20-05-20 3:30,20-05-20,3:30:00,-1.178055703,-0.996062618,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-0.628988632,0,6885179.227
20-05-20 3:45,20-05-20,3:45:00,-1.151673408,-0.998044723,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-0.628988632,0,6885179.227
20-05-20 4:00,20-05-20,4:00:00,-1.145081935,-0.996276681,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-0.628988632,0,6885179.227
20-05-20 4:15,20-05-20,4:15:00,-1.138862833,-0.994022059,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-0.628988632,0,6885179.227
20-05-20 4:30,20-05-20,4:30:00,-1.148808144,-1.000543012,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-0.628988632,0,6885179.227
20-05-20 4:45,20-05-20,4:45:00,-1.159661594,-1.009458928,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-0.628988632,0,6885179.227
20-05-20 5:00,20-05-20,5:00:00,-1.18441576,-1.022964608,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-0.628988632,0,6885179.227
20-05-20 5:15,20-05-20,5:15:00,-1.178031344,-1.024717989,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-0.628988632,0,6885179.227
20-05-20 5:30,20-05-20,5:30:00,-1.211658329,-1.04907347,-0.773529443,-0.787505761,-0.788184652,-1.085282918,-0.628988632,0,6885179.227
20-05-20 5:45,20-05-20,5:45:00,-1.312007505,-1.074256082,-0.773482524,-0.787505761,-0.788184652,-1.085282918,-0.628988632,0,6885179.227
20-05-20 6:00,20-05-20,6:00:00,-1.354300747,-1.050047033,-0.744838261,-0.763042729,-0.764006188,-1.085130517,-0.628977812,0.474025974,6885179.701
20-05-20 6:15,20-05-20,6:15:00,-1.257909851,-0.995043028,-0.671313031,-0.683200902,-0.684929395,-1.083115649,-0.628834781,6.741071429,6885185.968
20-05-20 6:30,20-05-20,6:30:00,-1.18158954,-0.952813662,-0.611036324,-0.616178773,-0.618273293,-1.078710653,-0.628522077,20.44237013,6885199.67
20-05-20 6:45,20-05-20,6:45:00,-1.139118005,-0.912734056,-0.546235541,-0.553824222,-0.555819494,-1.072283222,-0.628065803,40.43425325,6885219.662
20-05-20 7:00,20-05-20,7:00:00,-1.047747232,-0.827835802,-0.353149287,-0.394912643,-0.39526152,-1.062603974,-0.627378691,70.54058442,6885249.768
20-05-20 7:15,20-05-20,7:15:00,-0.931297735,-0.664599738,-0.140238339,-0.180423067,-0.178748764,-1.046253819,-0.626218016,121.3961039,6885300.623
20-05-20 7:30,20-05-20,7:30:00,-0.798612071,-0.480034127,0.067022986,0.042010988,0.046371693,-1.022974146,-0.624565428,193.8051948,6885373.032
20-05-20 7:45,20-05-20,7:45:00,-0.669022196,-0.295212528,0.261813785,0.251400435,0.256033483,-0.992962241,-0.622434928,287.1542208,6885466.382
20-05-20 8:00,20-05-20,8:00:00,-0.522543239,-0.054891121,0.469999211,0.474675255,0.478332316,-0.955748115,-0.619793155,402.9050325,6885582.132
20-05-20 8:15,20-05-20,8:15:00,-0.348501295,0.252315525,0.620704046,0.640833817,0.644459412,-0.911705463,-0.616666634,539.8952922,6885719.123
20-05-20 8:30,20-05-20,8:30:00,-0.231902765,0.423648439,0.813154508,0.85256245,0.856064358,-0.861703279,-0.613117057,695.4220779,6885874.649
